metric,period_month,period_date,org_code,org_name,total_patients,within_62d,breached_62d,compliance_rate
62d_combined,2025-02,2025-02-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,425.5,249.5,176.0,0.5863689776733255
62d_combined,2025-03,2025-03-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,442.0,279.0,163.0,0.6312217194570136
62d_combined,2025-04,2025-04-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,396.0,257.0,139.0,0.648989898989899
62d_combined,2025-05,2025-05-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,462.0,302.5,159.5,0.6547619047619048
62d_combined,2025-06,2025-06-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,475.0,291.5,183.5,0.6136842105263158
62d_combined,2025-07,2025-07-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,514.5,316.0,198.5,0.6141885325558795
62d_combined,2025-08,2025-08-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,459.5,290.0,169.5,0.6311207834602829
62d_combined,2025-09,2025-09-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,545.5,342.0,203.5,0.6269477543538039
62d_combined,2023-10,2023-10-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,183.0,129.5,53.5,0.7076502732240437
62d_combined,2023-11,2023-11-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,221.5,184.0,37.5,0.8306997742663657
62d_combined,2023-12,2023-12-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,159.5,124.0,35.5,0.7774294670846394
62d_combined,2024-01,2024-01-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,234.0,177.5,56.5,0.7585470085470085
62d_combined,2024-02,2024-02-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,220.5,170.5,50.0,0.7732426303854876
62d_combined,2024-03,2024-03-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,219.0,178.5,40.5,0.815068493150685
62d_combined,2024-04,2024-04-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,237.5,175.5,62.0,0.7389473684210527
62d_combined,2024-05,2024-05-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,231.5,162.5,69.0,0.7019438444924406
62d_combined,2024-06,2024-06-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,254.5,186.0,68.5,0.730844793713163
62d_combined,2024-07,2024-07-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,262.0,183.0,79.0,0.6984732824427481
62d_combined,2024-08,2024-08-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,232.5,172.5,60.0,0.7419354838709677
62d_combined,2024-09,2024-09-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,222.5,153.5,69.0,0.6898876404494382
62d_combined,2024-10,2024-10-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,248.5,182.5,66.0,0.7344064386317908
62d_combined,2024-11,2024-11-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,233.5,184.5,49.0,0.7901498929336188
62d_combined,2024-12,2024-12-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,211.5,166.0,45.5,0.7848699763593381
62d_combined,2025-01,2025-01-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,221.5,171.5,50.0,0.7742663656884876
62d_combined,2025-02,2025-02-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,203.5,145.5,58.0,0.714987714987715
62d_combined,2025-03,2025-03-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,221.0,166.0,55.0,0.751131221719457
62d_combined,2025-04,2025-04-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,239.0,183.0,56.0,0.7656903765690377
62d_combined,2025-05,2025-05-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,227.0,167.5,59.5,0.737885462555066
62d_combined,2025-06,2025-06-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,271.0,186.0,85.0,0.6863468634686347
62d_combined,2025-07,2025-07-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,252.5,175.0,77.5,0.693069306930693
62d_combined,2025-08,2025-08-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,223.5,172.0,51.5,0.7695749440715883
62d_combined,2025-09,2025-09-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,245.5,178.0,67.5,0.725050916496945
62d_combined,2023-10,2023-10-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,370.0,255.5,114.5,0.6905405405405406
62d_combined,2023-11,2023-11-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,357.5,238.0,119.5,0.6657342657342658
62d_combined,2023-12,2023-12-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,287.0,186.0,101.0,0.6480836236933798
62d_combined,2024-01,2024-01-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,352.5,222.5,130.0,0.6312056737588653
62d_combined,2024-02,2024-02-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,338.5,221.0,117.5,0.6528803545051699
62d_combined,2024-03,2024-03-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,313.5,216.5,97.0,0.6905901116427432
62d_combined,2024-04,2024-04-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,350.5,240.5,110.0,0.6861626248216833
62d_combined,2024-05,2024-05-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,342.0,228.0,114.0,0.6666666666666666
62d_combined,2024-06,2024-06-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,356.5,249.0,107.5,0.6984572230014026
62d_combined,2024-07,2024-07-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,394.5,269.5,125.0,0.6831432192648923
62d_combined,2024-08,2024-08-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,352.5,246.0,106.5,0.6978723404255319
62d_combined,2024-09,2024-09-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,383.5,265.0,118.5,0.6910039113428944
62d_combined,2024-10,2024-10-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,395.0,265.0,130.0,0.6708860759493671
62d_combined,2024-11,2024-11-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,355.0,244.5,110.5,0.6887323943661972
62d_combined,2024-12,2024-12-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,313.0,221.0,92.0,0.7060702875399361
62d_combined,2025-01,2025-01-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,410.0,267.5,142.5,0.6524390243902439
62d_combined,2025-02,2025-02-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,355.0,241.5,113.5,0.680281690140845
62d_combined,2025-03,2025-03-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,388.5,281.5,107.0,0.7245817245817245
62d_combined,2025-04,2025-04-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,378.0,257.5,120.5,0.6812169312169312
62d_combined,2025-05,2025-05-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,391.5,285.0,106.5,0.7279693486590039
62d_combined,2025-06,2025-06-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,385.0,264.5,120.5,0.687012987012987
62d_combined,2025-07,2025-07-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,412.0,286.0,126.0,0.6941747572815534
62d_combined,2025-08,2025-08-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,373.0,255.0,118.0,0.6836461126005362
62d_combined,2025-09,2025-09-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,368.5,237.5,131.0,0.6445047489823609
62d_combined,2023-10,2023-10-01,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,0.5,0.0,0.5,0.0
62d_combined,2023-12,2023-12-01,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,0.5,0.0,0.5,0.0
62d_combined,2025-01,2025-01-01,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,0.5,0.5,0.0,1.0
62d_combined,2025-06,2025-06-01,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,0.5,0.0,0.5,0.0
62d_combined,2024-12,2024-12-01,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,1.0,0.5,0.5,0.5
62d_combined,2023-10,2023-10-01,R1F,ISLE OF WIGHT NHS TRUST,99.0,70.5,28.5,0.7121212121212122
62d_combined,2023-11,2023-11-01,R1F,ISLE OF WIGHT NHS TRUST,106.5,78.0,28.5,0.7323943661971831
62d_combined,2023-12,2023-12-01,R1F,ISLE OF WIGHT NHS TRUST,101.0,66.0,35.0,0.6534653465346535
62d_combined,2024-01,2024-01-01,R1F,ISLE OF WIGHT NHS TRUST,94.5,67.5,27.0,0.7142857142857143
62d_combined,2024-02,2024-02-01,R1F,ISLE OF WIGHT NHS TRUST,102.0,68.5,33.5,0.6715686274509803
62d_combined,2024-03,2024-03-01,R1F,ISLE OF WIGHT NHS TRUST,93.5,73.0,20.5,0.7807486631016043
62d_combined,2024-04,2024-04-01,R1F,ISLE OF WIGHT NHS TRUST,81.5,52.5,29.0,0.6441717791411042
62d_combined,2024-05,2024-05-01,R1F,ISLE OF WIGHT NHS TRUST,77.5,41.0,36.5,0.5290322580645161
62d_combined,2024-06,2024-06-01,R1F,ISLE OF WIGHT NHS TRUST,87.5,52.5,35.0,0.6
62d_combined,2024-07,2024-07-01,R1F,ISLE OF WIGHT NHS TRUST,74.0,37.5,36.5,0.5067567567567568
62d_combined,2024-08,2024-08-01,R1F,ISLE OF WIGHT NHS TRUST,71.5,40.5,31.0,0.5664335664335665
62d_combined,2024-09,2024-09-01,R1F,ISLE OF WIGHT NHS TRUST,69.0,41.0,28.0,0.5942028985507246
62d_combined,2024-10,2024-10-01,R1F,ISLE OF WIGHT NHS TRUST,77.0,40.5,36.5,0.525974025974026
62d_combined,2024-11,2024-11-01,R1F,ISLE OF WIGHT NHS TRUST,67.5,37.5,30.0,0.5555555555555556
62d_combined,2024-12,2024-12-01,R1F,ISLE OF WIGHT NHS TRUST,80.0,59.0,21.0,0.7375
62d_combined,2025-01,2025-01-01,R1F,ISLE OF WIGHT NHS TRUST,66.0,34.5,31.5,0.5227272727272727
62d_combined,2025-02,2025-02-01,R1F,ISLE OF WIGHT NHS TRUST,68.5,35.5,33.0,0.5182481751824818
62d_combined,2025-03,2025-03-01,R1F,ISLE OF WIGHT NHS TRUST,93.0,60.5,32.5,0.6505376344086021
62d_combined,2025-04,2025-04-01,R1F,ISLE OF WIGHT NHS TRUST,78.5,51.5,27.0,0.6560509554140127
62d_combined,2025-05,2025-05-01,R1F,ISLE OF WIGHT NHS TRUST,90.5,69.5,21.0,0.7679558011049724
62d_combined,2025-06,2025-06-01,R1F,ISLE OF WIGHT NHS TRUST,71.5,52.0,19.5,0.7272727272727273
62d_combined,2025-07,2025-07-01,R1F,ISLE OF WIGHT NHS TRUST,72.5,52.0,20.5,0.7172413793103448
62d_combined,2025-08,2025-08-01,R1F,ISLE OF WIGHT NHS TRUST,73.0,50.5,22.5,0.6917808219178082
62d_combined,2025-09,2025-09-01,R1F,ISLE OF WIGHT NHS TRUST,69.0,52.0,17.0,0.7536231884057971
62d_combined,2023-10,2023-10-01,R1H,BARTS HEALTH NHS TRUST,215.0,112.5,102.5,0.5232558139534884
62d_combined,2023-11,2023-11-01,R1H,BARTS HEALTH NHS TRUST,208.0,127.0,81.0,0.6105769230769231
62d_combined,2023-12,2023-12-01,R1H,BARTS HEALTH NHS TRUST,172.0,106.5,65.5,0.6191860465116279
62d_combined,2024-01,2024-01-01,R1H,BARTS HEALTH NHS TRUST,223.5,124.5,99.0,0.5570469798657718
62d_combined,2024-02,2024-02-01,R1H,BARTS HEALTH NHS TRUST,190.0,116.0,74.0,0.6105263157894737
62d_combined,2024-03,2024-03-01,R1H,BARTS HEALTH NHS TRUST,199.0,128.5,70.5,0.6457286432160804
62d_combined,2024-04,2024-04-01,R1H,BARTS HEALTH NHS TRUST,190.0,117.0,73.0,0.6157894736842106
62d_combined,2024-05,2024-05-01,R1H,BARTS HEALTH NHS TRUST,207.0,131.5,75.5,0.6352657004830918
62d_combined,2024-06,2024-06-01,R1H,BARTS HEALTH NHS TRUST,194.5,130.5,64.0,0.6709511568123393
62d_combined,2024-07,2024-07-01,R1H,BARTS HEALTH NHS TRUST,242.0,157.0,85.0,0.6487603305785123
62d_combined,2024-08,2024-08-01,R1H,BARTS HEALTH NHS TRUST,192.0,135.0,57.0,0.703125
62d_combined,2024-09,2024-09-01,R1H,BARTS HEALTH NHS TRUST,191.0,126.5,64.5,0.662303664921466
62d_combined,2024-10,2024-10-01,R1H,BARTS HEALTH NHS TRUST,244.0,148.5,95.5,0.6086065573770492
62d_combined,2024-11,2024-11-01,R1H,BARTS HEALTH NHS TRUST,224.5,148.0,76.5,0.6592427616926503
62d_combined,2024-12,2024-12-01,R1H,BARTS HEALTH NHS TRUST,186.0,129.5,56.5,0.696236559139785
62d_combined,2025-01,2025-01-01,R1H,BARTS HEALTH NHS TRUST,245.0,155.5,89.5,0.6346938775510204
62d_combined,2025-02,2025-02-01,R1H,BARTS HEALTH NHS TRUST,228.5,162.5,66.0,0.7111597374179431
62d_combined,2025-03,2025-03-01,R1H,BARTS HEALTH NHS TRUST,239.5,170.5,69.0,0.7118997912317327
62d_combined,2025-04,2025-04-01,R1H,BARTS HEALTH NHS TRUST,248.0,182.5,65.5,0.7358870967741935
62d_combined,2025-05,2025-05-01,R1H,BARTS HEALTH NHS TRUST,223.0,167.5,55.5,0.7511210762331838
62d_combined,2025-06,2025-06-01,R1H,BARTS HEALTH NHS TRUST,262.0,191.0,71.0,0.7290076335877863
62d_combined,2025-07,2025-07-01,R1H,BARTS HEALTH NHS TRUST,249.0,187.5,61.5,0.7530120481927711
62d_combined,2025-08,2025-08-01,R1H,BARTS HEALTH NHS TRUST,216.0,164.5,51.5,0.7615740740740741
62d_combined,2025-09,2025-09-01,R1H,BARTS HEALTH NHS TRUST,246.5,190.0,56.5,0.77079107505071
62d_combined,2023-10,2023-10-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,167.0,105.0,62.0,0.6287425149700598
62d_combined,2023-11,2023-11-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,190.0,133.0,57.0,0.7
62d_combined,2023-12,2023-12-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,146.5,101.0,45.5,0.689419795221843
62d_combined,2024-01,2024-01-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,189.5,133.5,56.0,0.7044854881266491
62d_combined,2024-02,2024-02-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,168.0,135.0,33.0,0.8035714285714286
62d_combined,2024-03,2024-03-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,169.0,131.5,37.5,0.7781065088757396
62d_combined,2024-04,2024-04-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,176.5,137.0,39.5,0.7762039660056658
62d_combined,2024-05,2024-05-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,186.5,137.0,49.5,0.7345844504021448
62d_combined,2024-06,2024-06-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,175.0,128.5,46.5,0.7342857142857143
62d_combined,2024-07,2024-07-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,205.5,156.5,49.0,0.7615571776155717
62d_combined,2024-08,2024-08-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,192.5,151.5,41.0,0.787012987012987
62d_combined,2024-09,2024-09-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,173.0,133.0,40.0,0.7687861271676301
62d_combined,2024-10,2024-10-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,199.5,170.0,29.5,0.8521303258145363
62d_combined,2024-11,2024-11-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,182.0,144.5,37.5,0.7939560439560439
62d_combined,2024-12,2024-12-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,162.5,139.0,23.5,0.8553846153846154
62d_combined,2025-01,2025-01-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,188.5,158.5,30.0,0.8408488063660478
62d_combined,2025-02,2025-02-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,175.0,141.5,33.5,0.8085714285714286
62d_combined,2025-03,2025-03-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,192.0,148.5,43.5,0.7734375
62d_combined,2025-04,2025-04-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,218.5,185.5,33.0,0.8489702517162472
62d_combined,2025-05,2025-05-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,192.5,150.5,42.0,0.7818181818181819
62d_combined,2025-06,2025-06-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,202.0,165.5,36.5,0.8193069306930693
62d_combined,2025-07,2025-07-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,224.5,188.0,36.5,0.8374164810690423
62d_combined,2025-08,2025-08-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,157.0,129.0,28.0,0.821656050955414
62d_combined,2025-09,2025-09-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,193.0,156.0,37.0,0.8082901554404145
62d_combined,2024-04,2024-04-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,0.5,0.5,0.0,1.0
62d_combined,2024-05,2024-05-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,1.5,1.5,0.0,1.0
62d_combined,2025-06,2025-06-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,0.5,0.5,0.0,1.0
62d_combined,2023-10,2023-10-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,193.5,143.0,50.5,0.7390180878552972
62d_combined,2023-11,2023-11-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,200.5,172.0,28.5,0.85785536159601
62d_combined,2023-12,2023-12-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,176.5,152.0,24.5,0.8611898016997167
62d_combined,2024-01,2024-01-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,194.5,158.5,36.0,0.8149100257069408
62d_combined,2024-02,2024-02-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,148.0,125.5,22.5,0.847972972972973
62d_combined,2024-03,2024-03-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,172.0,148.0,24.0,0.8604651162790697
62d_combined,2024-04,2024-04-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,191.5,145.5,46.0,0.7597911227154047
62d_combined,2024-05,2024-05-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,191.0,151.0,40.0,0.7905759162303665
62d_combined,2024-06,2024-06-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,163.0,120.5,42.5,0.7392638036809815
62d_combined,2024-07,2024-07-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,210.0,169.5,40.5,0.8071428571428572
62d_combined,2024-08,2024-08-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,176.5,135.0,41.5,0.7648725212464589
62d_combined,2024-09,2024-09-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,157.5,118.0,39.5,0.7492063492063492
62d_combined,2024-10,2024-10-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,187.5,139.5,48.0,0.744
62d_combined,2024-11,2024-11-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,181.0,139.0,42.0,0.7679558011049724
62d_combined,2024-12,2024-12-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,165.0,135.0,30.0,0.8181818181818182
62d_combined,2025-01,2025-01-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,187.0,133.5,53.5,0.713903743315508
62d_combined,2025-02,2025-02-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,188.0,144.5,43.5,0.7686170212765957
62d_combined,2025-03,2025-03-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,186.0,149.5,36.5,0.803763440860215
62d_combined,2025-04,2025-04-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,203.0,169.0,34.0,0.8325123152709359
62d_combined,2025-05,2025-05-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,185.5,142.0,43.5,0.7654986522911051
62d_combined,2025-06,2025-06-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,191.5,145.0,46.5,0.7571801566579635
62d_combined,2025-07,2025-07-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,210.0,157.0,53.0,0.7476190476190476
62d_combined,2025-08,2025-08-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,172.0,135.0,37.0,0.7848837209302325
62d_combined,2025-09,2025-09-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,205.0,168.0,37.0,0.8195121951219512
62d_combined,2023-10,2023-10-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,195.0,120.5,74.5,0.617948717948718
62d_combined,2023-11,2023-11-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,215.0,143.0,72.0,0.6651162790697674
62d_combined,2023-12,2023-12-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,206.0,155.0,51.0,0.7524271844660194
62d_combined,2024-01,2024-01-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,257.5,183.0,74.5,0.7106796116504854
62d_combined,2024-02,2024-02-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,246.0,174.0,72.0,0.7073170731707317
62d_combined,2024-03,2024-03-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,234.0,179.5,54.5,0.7670940170940171
62d_combined,2024-04,2024-04-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,249.5,183.0,66.5,0.7334669338677354
62d_combined,2024-05,2024-05-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,234.5,174.5,60.0,0.744136460554371
62d_combined,2024-06,2024-06-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,209.0,166.0,43.0,0.7942583732057417
62d_combined,2024-07,2024-07-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,252.0,203.0,49.0,0.8055555555555556
62d_combined,2024-08,2024-08-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,233.0,176.5,56.5,0.7575107296137339
62d_combined,2024-09,2024-09-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,256.0,182.5,73.5,0.712890625
62d_combined,2024-10,2024-10-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,240.5,183.0,57.5,0.760914760914761
62d_combined,2024-11,2024-11-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,228.5,169.5,59.0,0.7417943107221007
62d_combined,2024-12,2024-12-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,244.5,186.5,58.0,0.7627811860940695
62d_combined,2025-01,2025-01-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,250.5,186.5,64.0,0.7445109780439122
62d_combined,2025-02,2025-02-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,239.0,178.0,61.0,0.7447698744769874
62d_combined,2025-03,2025-03-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,246.5,181.5,65.0,0.7363083164300203
62d_combined,2025-04,2025-04-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,236.5,179.0,57.5,0.7568710359408034
62d_combined,2025-05,2025-05-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,238.5,186.0,52.5,0.779874213836478
62d_combined,2025-06,2025-06-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,260.5,195.5,65.0,0.7504798464491362
62d_combined,2025-07,2025-07-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,225.5,176.0,49.5,0.7804878048780488
62d_combined,2025-08,2025-08-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,227.0,177.5,49.5,0.7819383259911894
62d_combined,2025-09,2025-09-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,224.0,168.5,55.5,0.7522321428571429
62d_combined,2023-10,2023-10-01,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,129.5,83.0,46.5,0.640926640926641
62d_combined,2023-11,2023-11-01,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,173.5,111.5,62.0,0.6426512968299711
62d_combined,2023-12,2023-12-01,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,128.0,78.0,50.0,0.609375
62d_combined,2024-01,2024-01-01,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,139.5,87.5,52.0,0.6272401433691757
